0.025625 0.0249711895239206 0.949363995381112 
0.045625 0.0435774936103907 0.911460331365791 
0.085625 0.0785717774818224 0.83901159716662 
0.165625 0.140289147075116 0.706729611741665 
0.325625 0.2350097143834 0.48671703658122 
0.554861657953593 0.318527922759543 0.255430232486244 
0.832232398636589 0.362321990202245 0.0728330216842746 
1.15443608719277 0.364554663633843 -0.0489719008906473 
1.53242745250985 0.33206645585747 -0.115488404245481 
1.98740812287776 0.273744166043234 -0.135979628939781 
2.55690637750241 0.199753159680363 -0.121446712267136 
3.31495448406228 0.121583369476751 -0.0845861168091152 
4.43782707173114 0.0520417565528315 -0.0399469062198688 
6.36882608414563 0.00540891458023209 -0.00419235197887693 
8.65052881866024 0.00073148339281879 0.00172332975781061 
9 0.00137934351849737 0.00200837511335304 
