-0.05 -0.00499999999999998
0 0
0.05 0.00499999999999998
0.1 0.00999999999999997
0.15 0.015
0.2 0.0199999999999999
0.25 0.0249999999999999
0.3 0.0299999999999999
0.35 0.0349999999999999
0.4 0.0399999999999999
0.45 0.0449999999999999
0.5 0.0499999999999999
0.55 0.0549999999999999
0.6 0.0599999999999999
0.65 0.0649999999999999
0.7 0.0699999999999999
0.75 0.0749999999999999
0.8 0.0799999999999999
0.85 0.085
0.9 0.09
0.95 0.0955
1 0.1
1.05 0.1055
1.1 0.112
1.15 0.1195
1.2 0.128
1.25 0.1375
1.3 0.148
1.35 0.1595
1.4 0.172
1.45 0.1855
1.5 0.2
1.55 0.2155
1.6 0.232
1.65 0.2495
1.7 0.268
1.75 0.2875
1.8 0.308
1.85 0.3295
1.9 0.352
1.95 0.375
2 0.4
2.05 0.425
2.1 0.45
2.15 0.475
2.2 0.5
2.25 0.525
2.3 0.55
2.35 0.575
2.4 0.6
2.45 0.625
2.5 0.65
2.55 0.675
2.6 0.7
2.65 0.725
2.7 0.75
2.75 0.775
2.8 0.8
2.85 0.825
2.9 0.85
2.95 0.8755
3 0.9
3.05 0.9255
3.1 0.952
3.15 0.9795
3.2 1.008
3.25 1.0375
3.3 1.068
3.35 1.0995
3.4 1.132
3.45 1.1655
3.5 1.2
3.55 1.2355
3.6 1.272
3.65 1.3095
3.7 1.348
3.75 1.3875
3.8 1.428
3.85 1.4695
3.9 1.512
3.95 1.555
4 1.6
4.05 1.645
4.1 1.69
4.15 1.735
4.2 1.78
4.25 1.825
4.3 1.87
4.35 1.915
4.4 1.96
4.45 2.005
4.5 2.05
4.55 2.095
4.6 2.14
4.65 2.185
4.7 2.23
4.75 2.275
4.8 2.32
4.85 2.365
4.9 2.41
4.95 2.4555
5 2.5
5.05 2.5455
5.1 2.592
5.15 2.6395
5.2 2.688
5.25 2.7375
5.3 2.788
5.35 2.8395
5.4 2.892
5.45 2.9455
5.5 3
5.55 3.0555
5.6 3.112
5.65 3.1695
5.7 3.228
5.75 3.2875
5.8 3.348
5.85 3.4095
5.9 3.472
5.95 3.535
6 3.6
6.05 3.665
6.1 3.73
6.15 3.795
6.2 3.86
6.25 3.925
6.3 3.99
6.35 4.055
6.4 4.12
6.45 4.185
6.5 4.25
6.55 4.315
6.6 4.38
6.65 4.445
6.7 4.51
6.75 4.575
6.8 4.64
6.85 4.705
6.9 4.77
6.95 4.8355
7 4.9
7.05 4.9655
7.1 5.032
7.15 5.0995
7.2 5.168
7.25 5.2375
7.3 5.308
7.35 5.3795
7.4 5.452
7.45 5.5255
7.5 5.6
7.55 5.6755
7.6 5.752
7.65 5.8295
7.7 5.908
7.75 5.9875
7.8 6.068
7.85 6.1495
7.9 6.232
7.95 6.315
8 6.4
8.05 6.485
8.1 6.57
8.15 6.655
8.2 6.74
8.25 6.825
8.3 6.91
8.35 6.995
8.4 7.08
8.45 7.165
8.5 7.25
8.55 7.335
8.6 7.42
8.65 7.505
8.7 7.59
8.75 7.675
8.8 7.76
8.85 7.845
8.9 7.93
