0.1 -0.0917729098337373
0.2 -0.1650234878545
0.3 -0.221470072183218
0.4 -0.2627471630473
0.5 -0.290406623731447
0.6 -0.305918989800209
0.7 -0.310674870464607
0.8 -0.305986448644704
0.9 -0.293089057698538
1 -0.273142843071098
1.1 -0.247234497342706
1.2 -0.216379062598329
1.3 -0.181521794254982
1.4 -0.143540081133205
1.5 -0.103245420161593
1.6 -0.0613854330028296
1.7 -0.0186459228391403
1.8 0.0243470340175724
1.9 0.0670249650009967
2 0.108874855505503
2.1 0.149436986097595
2.2 0.188302753763261
2.3 0.225112482873152
2.4 0.259553232120398
2.5 0.29135660376799
2.6 0.320296556032316
2.7 0.3461872235859
2.8 0.368880750487217
2.9 0.388265142663864
3 0.404262139559186
3.1 0.416825110529035
3.2 0.425936978684005
3.3 0.431608176281056
3.4 0.433874636292802
3.5 0.432795818976542
3.6 0.428452781867288
3.7 0.420946288891011
3.8 0.410394968660753
3.9 0.396933519361058
4 0.380710964426258
4.1 0.361888958846629
4.2 0.340640149514872
4.3 0.317146592317733
4.4 0.291598226934686
4.5 0.264191406909215
4.6 0.235127491554807
4.7 0.204611496077167
4.8 0.172850806744964
4.9 0.140053954473459
5 0.10642945104469
5.1 0.072184689054989
5.2 0.0375249036944577
5.3 0.00265220079399255
5.4 -0.0322353582737306
5.5 -0.0669446042751577
5.6 -0.101288048806185
5.7 -0.135084607536527
5.8 -0.168160265683837
5.9 -0.200348682720236
6 -0.231491736997455
6.1 -0.261440012083249
6.2 -0.290053224217192
6.3 -0.317200596301958
6.4 -0.34276117574782
6.5 -0.366624098559593
6.6 -0.388688800574041
6.7 -0.408865178671746
6.8 -0.427073704576499
6.9 -0.443245489368378
7 -0.457322302750852
7.1 -0.46925654788823
7.2 -0.479011195721412
7.3 -0.486559678858134
7.4 -0.491885746497309
7.5 -0.494983282463976
7.6 -0.495856089899503
7.7 -0.494517644284559
7.8 -0.490990815549752
7.9 -0.485307561262495
8 -0.477508593204982
8.1 -0.467643022185475
8.2 -0.455767978701497
8.3 -0.441948214385496
8.4 -0.426255683721659
8.5 -0.40876911157341
8.6 -0.389573546288003
8.7 -0.368759900288235
8.8 -0.346424479701493
8.9 -0.322668506486371
9 -0.297597633813013
9.1 -0.27132145871209
9.2 -0.24395302807399
9.3 -0.215608346601152
9.4 -0.186405883232066
9.5 -0.15646608293831
9.6 -0.125910878439663
9.7 -0.0948632090730989
9.8 -0.0634465461124668
9.9 -0.0317844275047574
