0.01 0.999950000208333 -0.0099998125 
0.03 0.999550032291177 -0.0299953126499991 
0.07 0.997550993012431 -0.0699413246908887 
0.15 0.988771089470205 -0.149425886680807 
0.31 0.952334936758303 -0.304959273611252 
0.613164717048241 0.817878870523157 -0.574737677798234 
1.00968905194268 0.532823078352662 -0.844598194023931 
1.44335539373964 0.129754516048134 -0.988719655575717 
1.87216463898213 -0.29143838456166 -0.952236156518772 
2.30233116011289 -0.660090028803922 -0.743795657627115 
2.75889825030147 -0.918208176667267 -0.377349468093594 
3.2041429493232 -0.989713587826265 0.0533759845571458 
3.6361541951725 -0.875822728202006 0.46103902138619 
4.07594170183447 -0.596401374169139 0.788020358934563 
4.53365758546519 -0.187951701616112 0.96845339053593 
4.97273837547765 0.239878428811442 0.955391099102574 
5.40605533324009 0.616946866418736 0.766114993845612 
5.86053316714962 0.888477826172363 0.41814561818875 
6.30893871405021 0.980334205270101 -0.00691865317379703 
6.74312487308812 0.885757101035357 -0.416873788200221 
7.18253314469863 0.624387898494996 -0.752071324916904 
7.64569282286627 0.223696975173148 -0.949685804060401 
8.0888002490087 -0.203404967350431 -0.952688563757547 
8.52382803735918 -0.584049332504047 -0.777904722708944 
8.97728926441114 -0.863664972781055 -0.443978171212051 
9.42477 -0.969129293196634 -0.0279347994396823 
